month,year,topic,topic_id,rank,count,total_articles,percentage,source
11,2016,obama presidency jeb / debt nearly doubles / protect classified info,2,1,147,1000,14.7,fox
11,2016,policias de bolivia / armero deaths foretold / sued piracy,0,2,128,1000,12.8,fox
11,2016,smuggling refugees / kabul casualties president / court maldives revokes,3,3,125,1000,12.5,fox
11,2017,suspect killed california / autopsies begin / profiling chief,4,1,189,1000,18.9,fox
11,2017,smuggling refugees / kabul casualties president / court maldives revokes,3,2,141,1000,14.099999999999998,fox
11,2017,obama presidency jeb / debt nearly doubles / protect classified info,2,3,54,1000,5.4,fox
11,2018,obama presidency jeb / debt nearly doubles / protect classified info,2,1,176,1000,17.599999999999998,fox
11,2018,suspect killed california / autopsies begin / profiling chief,4,2,149,1000,14.899999999999999,fox
11,2018,smuggling refugees / kabul casualties president / court maldives revokes,3,3,67,1000,6.7,fox
11,2019,obama presidency jeb / debt nearly doubles / protect classified info,2,1,213,1000,21.3,fox
11,2019,leah remini dont / magicians take stage / two weeks gisele,5,2,126,1000,12.6,fox
11,2019,suspect killed california / autopsies begin / profiling chief,4,3,123,1000,12.3,fox
11,2020,obama presidency jeb / debt nearly doubles / protect classified info,2,1,333,1000,33.300000000000004,fox
11,2020,chipotle coli outbreak / living atm keypads / africa tackles human,1,2,143,1000,14.299999999999999,fox
11,2020,suspect killed california / autopsies begin / profiling chief,4,3,71,1000,7.1,fox
11,2021,obama presidency jeb / debt nearly doubles / protect classified info,2,1,197,1000,19.7,fox
11,2021,suspect killed california / autopsies begin / profiling chief,4,2,95,1000,9.5,fox
11,2021,chipotle coli outbreak / living atm keypads / africa tackles human,1,3,82,1000,8.200000000000001,fox
11,2022,obama presidency jeb / debt nearly doubles / protect classified info,2,1,256,1000,25.6,fox
11,2022,suspect killed california / autopsies begin / profiling chief,4,2,165,1000,16.5,fox
11,2022,leah remini dont / magicians take stage / two weeks gisele,5,3,64,1000,6.4,fox
11,2023,obama presidency jeb / debt nearly doubles / protect classified info,2,1,154,1000,15.4,fox
11,2023,suspect killed california / autopsies begin / profiling chief,4,2,150,1000,15.0,fox
11,2023,leah remini dont / magicians take stage / two weeks gisele,5,3,62,1000,6.2,fox
11,2024,obama presidency jeb / debt nearly doubles / protect classified info,2,1,406,1000,40.6,fox
11,2024,suspect killed california / autopsies begin / profiling chief,4,2,78,1000,7.8,fox
11,2024,leah remini dont / magicians take stage / two weeks gisele,5,3,65,1000,6.5,fox
12,2015,colombian navy rescues / 200 drug maker / increase court issues,1,1,836,1000,83.6,fox
12,2015,zika threats cdc / siegel prevent needless / mariah carey,0,2,6,1000,0.6,fox
12,2016,colombian navy rescues / 200 drug maker / increase court issues,1,1,913,1000,91.3,fox
12,2016,zika threats cdc / siegel prevent needless / mariah carey,0,2,10,1000,1.0,fox
12,2017,colombian navy rescues / 200 drug maker / increase court issues,1,1,939,1000,93.89999999999999,fox
12,2018,colombian navy rescues / 200 drug maker / increase court issues,1,1,893,1000,89.3,fox
12,2018,zika threats cdc / siegel prevent needless / mariah carey,0,2,6,1000,0.6,fox
12,2019,colombian navy rescues / 200 drug maker / increase court issues,1,1,910,1000,91.0,fox
12,2019,zika threats cdc / siegel prevent needless / mariah carey,0,2,4,1000,0.4,fox
12,2020,colombian navy rescues / 200 drug maker / increase court issues,1,1,702,1000,70.19999999999999,fox
12,2020,zika threats cdc / siegel prevent needless / mariah carey,0,2,202,1000,20.200000000000003,fox
12,2021,colombian navy rescues / 200 drug maker / increase court issues,1,1,732,1000,73.2,fox
12,2021,zika threats cdc / siegel prevent needless / mariah carey,0,2,142,1000,14.2,fox
12,2022,colombian navy rescues / 200 drug maker / increase court issues,1,1,857,1000,85.7,fox
12,2022,zika threats cdc / siegel prevent needless / mariah carey,0,2,21,1000,2.1,fox
12,2023,colombian navy rescues / 200 drug maker / increase court issues,1,1,871,1000,87.1,fox
12,2023,zika threats cdc / siegel prevent needless / mariah carey,0,2,8,1000,0.8,fox
12,2024,colombian navy rescues / 200 drug maker / increase court issues,1,1,831,1000,83.1,fox
12,2024,zika threats cdc / siegel prevent needless / mariah carey,0,2,8,1000,0.8,fox
1,2016,cops death 36092605 / suffocating son couch / cosbys wife denied,5,1,265,1000,26.5,abc
1,2016,isis algerian / feds thwart / rail strike reforms,0,2,134,1000,13.4,abc
1,2016,bieber hailey baldwin / movingly fatherhood changed / lawn ladys grassy,3,3,83,1000,8.3,abc
1,2017,cops death 36092605 / suffocating son couch / cosbys wife denied,5,1,327,1000,32.7,abc
1,2017,isis algerian / feds thwart / rail strike reforms,0,2,143,1000,14.299999999999999,abc
1,2017,ford csx / download ny payphones / jobs jobless rate,2,3,58,1000,5.800000000000001,abc
1,2018,cops death 36092605 / suffocating son couch / cosbys wife denied,5,1,254,1000,25.4,abc
1,2018,isis algerian / feds thwart / rail strike reforms,0,2,156,1000,15.6,abc
1,2018,bieber hailey baldwin / movingly fatherhood changed / lawn ladys grassy,3,3,54,1000,5.4,abc
1,2019,cops death 36092605 / suffocating son couch / cosbys wife denied,5,1,219,1000,21.9,abc
1,2019,isis algerian / feds thwart / rail strike reforms,0,2,166,1000,16.6,abc
1,2019,bieber hailey baldwin / movingly fatherhood changed / lawn ladys grassy,3,3,58,1000,5.800000000000001,abc
1,2020,cops death 36092605 / suffocating son couch / cosbys wife denied,5,1,222,1000,22.2,abc
1,2020,isis algerian / feds thwart / rail strike reforms,0,2,159,1000,15.9,abc
1,2020,bieber hailey baldwin / movingly fatherhood changed / lawn ladys grassy,3,3,85,1000,8.5,abc
1,2021,cops death 36092605 / suffocating son couch / cosbys wife denied,5,1,198,1000,19.8,abc
1,2021,countries zika outbreaks / counter chinese assertiveness / united american offering,1,2,189,1000,18.9,abc
1,2021,isis algerian / feds thwart / rail strike reforms,0,3,132,1000,13.200000000000001,abc
1,2022,isis algerian / feds thwart / rail strike reforms,0,1,186,1000,18.6,abc
1,2022,cops death 36092605 / suffocating son couch / cosbys wife denied,5,2,183,1000,18.3,abc
1,2022,countries zika outbreaks / counter chinese assertiveness / united american offering,1,3,115,1000,11.5,abc
1,2023,cops death 36092605 / suffocating son couch / cosbys wife denied,5,1,221,1000,22.1,abc
1,2023,isis algerian / feds thwart / rail strike reforms,0,2,193,1000,19.3,abc
1,2023,bieber hailey baldwin / movingly fatherhood changed / lawn ladys grassy,3,3,76,1000,7.6,abc
1,2024,cops death 36092605 / suffocating son couch / cosbys wife denied,5,1,318,1000,31.8,abc
1,2024,isis algerian / feds thwart / rail strike reforms,0,2,146,1000,14.6,abc
1,2024,bieber hailey baldwin / movingly fatherhood changed / lawn ladys grassy,3,3,70,1000,7.000000000000001,abc
1,2025,cops death 36092605 / suffocating son couch / cosbys wife denied,5,1,277,1000,27.700000000000003,abc
1,2025,isis algerian / feds thwart / rail strike reforms,0,2,118,1000,11.799999999999999,abc
1,2025,bieber hailey baldwin / movingly fatherhood changed / lawn ladys grassy,3,3,69,1000,6.9,abc
2,2015,american sniper murder / ease gender switch / minaj tour members,1,1,311,1000,31.1,abc
2,2015,bronies brooklyn ponycon / oscars 2014 results / show 29122196 spirit,3,2,102,1000,10.2,abc
2,2015,president obama isis / socialist rebellion puts / swedish journalist released,5,3,55,1000,5.5,abc
2,2016,american sniper murder / ease gender switch / minaj tour members,1,1,354,1000,35.4,abc
2,2016,bronies brooklyn ponycon / oscars 2014 results / show 29122196 spirit,3,2,81,1000,8.1,abc
2,2016,president obama isis / socialist rebellion puts / swedish journalist released,5,3,48,1000,4.8,abc
2,2017,american sniper murder / ease gender switch / minaj tour members,1,1,326,1000,32.6,abc
2,2017,bronies brooklyn ponycon / oscars 2014 results / show 29122196 spirit,3,2,91,1000,9.1,abc
2,2017,president obama isis / socialist rebellion puts / swedish journalist released,5,3,56,1000,5.6000000000000005,abc
2,2018,american sniper murder / ease gender switch / minaj tour members,1,1,333,1000,33.300000000000004,abc
2,2018,bronies brooklyn ponycon / oscars 2014 results / show 29122196 spirit,3,2,55,1000,5.5,abc
2,2018,president obama isis / socialist rebellion puts / swedish journalist released,5,3,40,1000,4.0,abc
2,2019,american sniper murder / ease gender switch / minaj tour members,1,1,238,909,26.182618261826185,abc
2,2019,bronies brooklyn ponycon / oscars 2014 results / show 29122196 spirit,3,2,85,909,9.350935093509351,abc
2,2019,president obama isis / socialist rebellion puts / swedish journalist released,5,3,36,909,3.9603960396039604,abc
2,2020,american sniper murder / ease gender switch / minaj tour members,1,1,328,1000,32.800000000000004,abc
2,2020,superbug outbreak california / chinas survey / declares emergency mosquito,0,2,115,1000,11.5,abc
2,2020,bronies brooklyn ponycon / oscars 2014 results / show 29122196 spirit,3,3,87,1000,8.7,abc
2,2021,american sniper murder / ease gender switch / minaj tour members,1,1,260,1000,26.0,abc
2,2021,superbug outbreak california / chinas survey / declares emergency mosquito,0,2,145,1000,14.499999999999998,abc
2,2021,bronies brooklyn ponycon / oscars 2014 results / show 29122196 spirit,3,3,69,1000,6.9,abc
2,2022,american sniper murder / ease gender switch / minaj tour members,1,1,289,1000,28.9,abc
2,2022,superbug outbreak california / chinas survey / declares emergency mosquito,0,2,84,1000,8.4,abc
2,2022,sanctions ukraine / french officials meet / save faltering,4,3,78,1000,7.8,abc
2,2023,american sniper murder / ease gender switch / minaj tour members,1,1,262,1000,26.200000000000003,abc
2,2023,bronies brooklyn ponycon / oscars 2014 results / show 29122196 spirit,3,2,75,1000,7.5,abc
2,2023,sanctions ukraine / french officials meet / save faltering,4,3,72,1000,7.199999999999999,abc
2,2024,american sniper murder / ease gender switch / minaj tour members,1,1,368,1000,36.8,abc
2,2024,bronies brooklyn ponycon / oscars 2014 results / show 29122196 spirit,3,2,65,1000,6.5,abc
2,2024,sanctions ukraine / french officials meet / save faltering,4,3,37,1000,3.6999999999999997,abc
2,2025,american sniper murder / ease gender switch / minaj tour members,1,1,283,1000,28.299999999999997,abc
2,2025,bronies brooklyn ponycon / oscars 2014 results / show 29122196 spirit,3,2,80,1000,8.0,abc
2,2025,sanctions ukraine / french officials meet / save faltering,4,3,47,1000,4.7,abc
3,2015,seeks death suspect / malaysia plane / winter storms spread,2,1,302,1000,30.2,abc
3,2015,ringling bros circuses / music hitmaker toby / kerrigan tonya,5,2,78,1000,7.8,abc
3,2015,omalley points financial / prepares 3500 mile / shrug,6,3,38,1000,3.8,abc
3,2016,seeks death suspect / malaysia plane / winter storms spread,2,1,359,1000,35.9,abc
3,2016,ringling bros circuses / music hitmaker toby / kerrigan tonya,5,2,65,1000,6.5,abc
3,2016,night live isis / military kills 500 / amnesty demands equatorial,4,3,30,1000,3.0,abc
3,2017,seeks death suspect / malaysia plane / winter storms spread,2,1,301,1000,30.099999999999998,abc
3,2017,ringling bros circuses / music hitmaker toby / kerrigan tonya,5,2,72,1000,7.199999999999999,abc
3,2017,rockers compete eurovision / revolution 20 years / berlin opens russia,3,3,42,1000,4.2,abc
3,2018,seeks death suspect / malaysia plane / winter storms spread,2,1,322,1000,32.2,abc
3,2018,ringling bros circuses / music hitmaker toby / kerrigan tonya,5,2,55,1000,5.5,abc
3,2018,rockers compete eurovision / revolution 20 years / berlin opens russia,3,3,45,1000,4.5,abc
3,2019,seeks death suspect / malaysia plane / winter storms spread,2,1,351,1000,35.099999999999994,abc
3,2019,ringling bros circuses / music hitmaker toby / kerrigan tonya,5,2,60,1000,6.0,abc
3,2019,rockers compete eurovision / revolution 20 years / berlin opens russia,3,3,26,1000,2.6,abc
3,2020,emergency ebola / gmo mosquito test / 29868478 audit maryland,0,1,338,1000,33.800000000000004,abc
3,2020,seeks death suspect / malaysia plane / winter storms spread,2,2,147,1000,14.7,abc
3,2020,ringling bros circuses / music hitmaker toby / kerrigan tonya,5,3,56,1000,5.6000000000000005,abc
3,2021,seeks death suspect / malaysia plane / winter storms spread,2,1,231,1000,23.1,abc
3,2021,emergency ebola / gmo mosquito test / 29868478 audit maryland,0,2,144,1000,14.399999999999999,abc
3,2021,ringling bros circuses / music hitmaker toby / kerrigan tonya,5,3,72,1000,7.199999999999999,abc
3,2022,seeks death suspect / malaysia plane / winter storms spread,2,1,249,1000,24.9,abc
3,2022,rockers compete eurovision / revolution 20 years / berlin opens russia,3,2,170,1000,17.0,abc
3,2022,ringling bros circuses / music hitmaker toby / kerrigan tonya,5,3,65,1000,6.5,abc
3,2023,seeks death suspect / malaysia plane / winter storms spread,2,1,320,1000,32.0,abc
3,2023,ringling bros circuses / music hitmaker toby / kerrigan tonya,5,2,75,1000,7.5,abc
3,2023,rockers compete eurovision / revolution 20 years / berlin opens russia,3,3,65,1000,6.5,abc
3,2024,seeks death suspect / malaysia plane / winter storms spread,2,1,387,1000,38.7,abc
3,2024,ringling bros circuses / music hitmaker toby / kerrigan tonya,5,2,68,1000,6.800000000000001,abc
3,2024,rockers compete eurovision / revolution 20 years / berlin opens russia,3,3,49,1000,4.9,abc
3,2025,seeks death suspect / malaysia plane / winter storms spread,2,1,270,1000,27.0,abc
3,2025,ringling bros circuses / music hitmaker toby / kerrigan tonya,5,2,89,1000,8.9,abc
3,2025,rockers compete eurovision / revolution 20 years / berlin opens russia,3,3,44,1000,4.3999999999999995,abc
4,2015,police 30090540 deaths / settled elite nyc / filed divorce prison,6,1,261,1000,26.1,abc
4,2015,lucy lawless bewitching / survey vegas tourists / lyrics sell 12,4,2,81,1000,8.1,abc
4,2015,citizens headed syria / police alert stabbing / buffs civil war,2,3,76,1000,7.6,abc
4,2016,police 30090540 deaths / settled elite nyc / filed divorce prison,6,1,297,1000,29.7,abc
4,2016,citizens headed syria / police alert stabbing / buffs civil war,2,2,85,1000,8.5,abc
4,2016,lucy lawless bewitching / survey vegas tourists / lyrics sell 12,4,3,85,1000,8.5,abc
4,2017,police 30090540 deaths / settled elite nyc / filed divorce prison,6,1,251,1000,25.1,abc
4,2017,citizens headed syria / police alert stabbing / buffs civil war,2,2,102,1000,10.2,abc
4,2017,lucy lawless bewitching / survey vegas tourists / lyrics sell 12,4,3,82,1000,8.200000000000001,abc
4,2018,police 30090540 deaths / settled elite nyc / filed divorce prison,6,1,281,1000,28.1,abc
4,2018,lucy lawless bewitching / survey vegas tourists / lyrics sell 12,4,2,72,1000,7.199999999999999,abc
4,2018,citizens headed syria / police alert stabbing / buffs civil war,2,3,72,1000,7.199999999999999,abc
4,2019,police 30090540 deaths / settled elite nyc / filed divorce prison,6,1,281,1000,28.1,abc
4,2019,citizens headed syria / police alert stabbing / buffs civil war,2,2,73,1000,7.3,abc
4,2019,lucy lawless bewitching / survey vegas tourists / lyrics sell 12,4,3,55,1000,5.5,abc
4,2020,ebola worry / blue bell listeria / california lawmakers face,0,1,353,1000,35.3,abc
4,2020,police 30090540 deaths / settled elite nyc / filed divorce prison,6,2,125,1000,12.5,abc
4,2020,lucy lawless bewitching / survey vegas tourists / lyrics sell 12,4,3,74,1000,7.3999999999999995,abc
4,2021,police 30090540 deaths / settled elite nyc / filed divorce prison,6,1,219,1000,21.9,abc
4,2021,ebola worry / blue bell listeria / california lawmakers face,0,2,117,1000,11.700000000000001,abc
4,2021,lucy lawless bewitching / survey vegas tourists / lyrics sell 12,4,3,83,1000,8.3,abc
4,2022,police 30090540 deaths / settled elite nyc / filed divorce prison,6,1,225,1000,22.5,abc
4,2022,citizens headed syria / police alert stabbing / buffs civil war,2,2,127,1000,12.7,abc
4,2022,lucy lawless bewitching / survey vegas tourists / lyrics sell 12,4,3,62,1000,6.2,abc
4,2023,police 30090540 deaths / settled elite nyc / filed divorce prison,6,1,318,1000,31.8,abc
4,2023,lucy lawless bewitching / survey vegas tourists / lyrics sell 12,4,2,88,1000,8.799999999999999,abc
4,2023,citizens headed syria / police alert stabbing / buffs civil war,2,3,78,1000,7.8,abc
4,2024,police 30090540 deaths / settled elite nyc / filed divorce prison,6,1,314,1000,31.4,abc
4,2024,citizens headed syria / police alert stabbing / buffs civil war,2,2,84,1000,8.4,abc
4,2024,lucy lawless bewitching / survey vegas tourists / lyrics sell 12,4,3,58,1000,5.800000000000001,abc
4,2025,police 30090540 deaths / settled elite nyc / filed divorce prison,6,1,21,64,32.8125,abc
4,2025,lucy lawless bewitching / survey vegas tourists / lyrics sell 12,4,2,6,64,9.375,abc
4,2025,venezuela hugo chavez / arrest gulf / dropped cancer fears,1,3,3,64,4.6875,abc
5,2015,obama chooses chicago / federal police probe / early casualty rising,1,1,282,1000,28.199999999999996,abc
5,2015,turkish protesters / deaths caused raid / validates presidents term,0,2,169,1000,16.900000000000002,abc
5,2015,britney spears injures / homeless youth / urges conjoined twins,6,3,74,1000,7.3999999999999995,abc
5,2016,obama chooses chicago / federal police probe / early casualty rising,1,1,313,1000,31.3,abc
5,2016,turkish protesters / deaths caused raid / validates presidents term,0,2,143,1000,14.299999999999999,abc
5,2016,britney spears injures / homeless youth / urges conjoined twins,6,3,89,1000,8.9,abc
5,2017,obama chooses chicago / federal police probe / early casualty rising,1,1,311,1000,31.1,abc
5,2017,turkish protesters / deaths caused raid / validates presidents term,0,2,177,1000,17.7,abc
5,2017,britney spears injures / homeless youth / urges conjoined twins,6,3,79,1000,7.9,abc
5,2018,obama chooses chicago / federal police probe / early casualty rising,1,1,303,1000,30.3,abc
5,2018,turkish protesters / deaths caused raid / validates presidents term,0,2,147,1000,14.7,abc
5,2018,britney spears injures / homeless youth / urges conjoined twins,6,3,93,1000,9.3,abc
5,2019,obama chooses chicago / federal police probe / early casualty rising,1,1,327,1000,32.7,abc
5,2019,turkish protesters / deaths caused raid / validates presidents term,0,2,166,1000,16.6,abc
5,2019,britney spears injures / homeless youth / urges conjoined twins,6,3,55,1000,5.5,abc
5,2020,congos ebola outbreak / virginia couple testifies / pray outdoors,3,1,248,1000,24.8,abc
5,2020,obama chooses chicago / federal police probe / early casualty rising,1,2,174,1000,17.4,abc
5,2020,turkish protesters / deaths caused raid / validates presidents term,0,3,96,1000,9.6,abc
5,2021,obama chooses chicago / federal police probe / early casualty rising,1,1,251,1000,25.1,abc
5,2021,turkish protesters / deaths caused raid / validates presidents term,0,2,170,1000,17.0,abc
5,2021,congos ebola outbreak / virginia couple testifies / pray outdoors,3,3,98,1000,9.8,abc
5,2022,obama chooses chicago / federal police probe / early casualty rising,1,1,292,1000,29.2,abc
5,2022,turkish protesters / deaths caused raid / validates presidents term,0,2,198,1000,19.8,abc
5,2022,britney spears injures / homeless youth / urges conjoined twins,6,3,62,1000,6.2,abc
5,2023,obama chooses chicago / federal police probe / early casualty rising,1,1,310,1000,31.0,abc
5,2023,turkish protesters / deaths caused raid / validates presidents term,0,2,158,1000,15.8,abc
5,2023,britney spears injures / homeless youth / urges conjoined twins,6,3,66,1000,6.6000000000000005,abc
5,2024,obama chooses chicago / federal police probe / early casualty rising,1,1,340,1000,34.0,abc
5,2024,turkish protesters / deaths caused raid / validates presidents term,0,2,128,1000,12.8,abc
5,2024,britney spears injures / homeless youth / urges conjoined twins,6,3,58,1000,5.800000000000001,abc
6,2015,birkin sets auction / 31447785 wal / list ariana grande,1,1,141,1000,14.099999999999998,abc
6,2015,atlanta police search / wva teen killed / 31642407 hastert enters,5,2,137,1000,13.700000000000001,abc
6,2015,austrian newspaper / attack northeastern syrian / angola inmates waits,0,3,135,1000,13.5,abc
6,2016,birkin sets auction / 31447785 wal / list ariana grande,1,1,147,1000,14.7,abc
6,2016,atlanta police search / wva teen killed / 31642407 hastert enters,5,2,140,1000,14.000000000000002,abc
6,2016,austrian newspaper / attack northeastern syrian / angola inmates waits,0,3,106,1000,10.6,abc
6,2017,austrian newspaper / attack northeastern syrian / angola inmates waits,0,1,151,1000,15.1,abc
6,2017,atlanta police search / wva teen killed / 31642407 hastert enters,5,2,149,1000,14.899999999999999,abc
6,2017,birkin sets auction / 31447785 wal / list ariana grande,1,3,105,1000,10.5,abc
6,2018,austrian newspaper / attack northeastern syrian / angola inmates waits,0,1,168,1000,16.8,abc
6,2018,birkin sets auction / 31447785 wal / list ariana grande,1,2,134,1000,13.4,abc
6,2018,atlanta police search / wva teen killed / 31642407 hastert enters,5,3,121,1000,12.1,abc
6,2019,atlanta police search / wva teen killed / 31642407 hastert enters,5,1,182,1000,18.2,abc
6,2019,austrian newspaper / attack northeastern syrian / angola inmates waits,0,2,125,1000,12.5,abc
6,2019,birkin sets auction / 31447785 wal / list ariana grande,1,3,109,1000,10.9,abc
6,2020,china bans / end ebola / displays set panda,2,1,158,1000,15.8,abc
6,2020,birkin sets auction / 31447785 wal / list ariana grande,1,2,124,1000,12.4,abc
6,2020,austrian newspaper / attack northeastern syrian / angola inmates waits,0,3,102,1000,10.2,abc
6,2021,atlanta police search / wva teen killed / 31642407 hastert enters,5,1,127,1000,12.7,abc
6,2021,austrian newspaper / attack northeastern syrian / angola inmates waits,0,2,123,1000,12.3,abc
6,2021,birkin sets auction / 31447785 wal / list ariana grande,1,3,115,1000,11.5,abc
6,2022,austrian newspaper / attack northeastern syrian / angola inmates waits,0,1,170,1000,17.0,abc
6,2022,birkin sets auction / 31447785 wal / list ariana grande,1,2,130,1000,13.0,abc
6,2022,atlanta police search / wva teen killed / 31642407 hastert enters,5,3,130,1000,13.0,abc
6,2023,austrian newspaper / attack northeastern syrian / angola inmates waits,0,1,130,1000,13.0,abc
6,2023,atlanta police search / wva teen killed / 31642407 hastert enters,5,2,122,1000,12.2,abc
6,2023,birkin sets auction / 31447785 wal / list ariana grande,1,3,107,1000,10.7,abc
6,2024,austrian newspaper / attack northeastern syrian / angola inmates waits,0,1,139,1000,13.900000000000002,abc
6,2024,birkin sets auction / 31447785 wal / list ariana grande,1,2,125,1000,12.5,abc
6,2024,atlanta police search / wva teen killed / 31642407 hastert enters,5,3,115,1000,11.5,abc
7,2015,gun fatal san / family reflects dozens / motel 32170100,7,1,152,1000,15.2,abc
7,2015,terror attack tunisia / president draft laws / civic groups raises,0,2,117,1000,11.700000000000001,abc
7,2015,wildfires spreads us / missed wreckage flight / set stats,5,3,68,1000,6.800000000000001,abc
7,2016,gun fatal san / family reflects dozens / motel 32170100,7,1,137,1000,13.700000000000001,abc
7,2016,terror attack tunisia / president draft laws / civic groups raises,0,2,106,1000,10.6,abc
7,2016,2016 republican presidential / gathering san diego / house things wisconsins,6,3,87,1000,8.7,abc
7,2017,terror attack tunisia / president draft laws / civic groups raises,0,1,119,1000,11.899999999999999,abc
7,2017,gun fatal san / family reflects dozens / motel 32170100,7,2,116,1000,11.600000000000001,abc
7,2017,wildfires spreads us / missed wreckage flight / set stats,5,3,54,1000,5.4,abc
7,2018,terror attack tunisia / president draft laws / civic groups raises,0,1,139,1000,13.900000000000002,abc
7,2018,gun fatal san / family reflects dozens / motel 32170100,7,2,126,1000,12.6,abc
7,2018,congress taylor swift / batman storylines melrose / extends south park,4,3,77,1000,7.7,abc
7,2019,gun fatal san / family reflects dozens / motel 32170100,7,1,163,1000,16.3,abc
7,2019,terror attack tunisia / president draft laws / civic groups raises,0,2,104,1000,10.4,abc
7,2019,congress taylor swift / batman storylines melrose / extends south park,4,3,66,1000,6.6000000000000005,abc
7,2020,us measles outbreak / linked rare congo / choosing patient capital,1,1,142,1000,14.2,abc
7,2020,gun fatal san / family reflects dozens / motel 32170100,7,2,119,1000,11.899999999999999,abc
7,2020,terror attack tunisia / president draft laws / civic groups raises,0,3,104,1000,10.4,abc
