source,topic,decay_rate,half_life_days,r2,n_obs,avg_tone,first_date,year
fox,"TAX_WORLDMAMMALS_FOX,51",8.21514013815867e-06,84374.35867226805,0.002542590243209797,124,,2016-03-01 23:15:00,2016
fox,"TAX_WORLDMAMMALS_FOX,58",4.420677481544383e-35,1.5679659587330748e+34,0.0,31,,2016-07-01 10:00:00,2016
fox,"TAX_WORLDMAMMALS_FOX,62",8.705073201601768e-05,7962.565787871875,0.582570871332412,11,,2016-02-21 05:00:00,2016
fox,"TAX_WORLDMAMMALS_FOX,8",0.0007185449080519,964.6539454843366,0.019504697631402834,841,,2024-01-22 17:30:00,2024
fox,"TAX_WORLDMAMMALS_FOX,90",1.7646857251122688e-05,39278.788891197466,0.005297401110908373,135,,2016-03-09 10:45:00,2016
fox,"TAX_WORLDMAMMALS_FOX,95",2.602352447640223e-35,2.663540755935967e+34,0.0,25,,2016-04-18 14:45:00,2016
fox,"TAX_WORLDMAMMALS_FOX,99",8.551790309317104e-06,81052.87378302147,0.00652828371797709,135,,2016-12-14 22:30:00,2016
msnbc,"TAX_DISEASE_CORONAVIRUS,101",0.00011314983683797619,6125.922934846921,0.01976355776919747,29,,2020-02-07 18:15:00,2020
msnbc,"TAX_DISEASE_CORONAVIRUS,106",0.0002689283468416486,2577.441867696033,0.03132622865763712,14,,2020-02-29 23:00:00,2020
msnbc,"TAX_DISEASE_CORONAVIRUS,109",0.0003224403107580787,2149.6914543045505,0.06918550197041728,16,,2020-03-09 18:00:00,2020
msnbc,"TAX_DISEASE_CORONAVIRUS,11",0.0001521270906016528,4556.369137269326,0.02213630264605515,37,,2020-03-02 23:45:00,2020
msnbc,"TAX_DISEASE_CORONAVIRUS,110",0.00041050743084296824,1688.5131144558877,0.02310430639069605,16,,2020-02-24 13:00:00,2020
msnbc,"TAX_DISEASE_CORONAVIRUS,117",0.00029205823722708177,2373.3183735578323,0.0480031326782544,15,,2020-03-19 06:45:00,2020
msnbc,"TAX_DISEASE_CORONAVIRUS,120",0.0001855494154639786,3735.6473413116655,0.02548227333774611,20,,2020-02-01 20:15:00,2020
msnbc,"TAX_DISEASE_CORONAVIRUS,129",0.0002781083257005427,2492.364005334748,0.0649110370164716,12,,2020-03-10 18:45:00,2020
msnbc,"TAX_DISEASE_CORONAVIRUS,141",0.0003378842774991811,2051.433661519291,0.05151464646959791,12,,2020-03-12 16:15:00,2020
msnbc,"TAX_DISEASE_CORONAVIRUS,143",0.00047614966512032507,1455.733840293228,0.046340851402142724,14,,2020-03-13 13:30:00,2020
msnbc,"TAX_DISEASE_CORONAVIRUS,15",0.00022406910353619424,3093.4527323084512,0.0015394481306181262,33,,2020-02-08 19:45:00,2020
msnbc,"TAX_DISEASE_CORONAVIRUS,150",0.0016456961359441078,421.1878277044739,0.15524856748726656,5,,2020-03-09 02:30:00,2020
msnbc,"TAX_DISEASE_CORONAVIRUS,163",0.00045409931575359896,1526.4219885679308,0.0991775035133976,10,,2020-02-28 13:45:00,2020
msnbc,"TAX_DISEASE_CORONAVIRUS,167",0.00016057066207219298,4316.773510271163,0.01352111702544423,8,,2020-03-20 04:45:00,2020
msnbc,"TAX_DISEASE_CORONAVIRUS,177",0.00010903996453090348,6356.817736890381,0.002796826677423314,11,,2020-04-23 19:00:00,2020
msnbc,"TAX_DISEASE_CORONAVIRUS,208",0.00019649149300743362,3527.61928748601,0.019384305981270056,7,,2020-03-26 12:30:00,2020
msnbc,"TAX_DISEASE_CORONAVIRUS,211",0.0001793689077410562,3864.3664015649742,0.011723021192418082,5,,2020-03-13 19:00:00,2020
msnbc,"TAX_DISEASE_CORONAVIRUS,213",0.0006183672973085236,1120.9311740399357,0.13166536141681418,7,,2020-04-02 05:45:00,2020
msnbc,"TAX_DISEASE_CORONAVIRUS,223",0.0005871950365441231,1180.4377377564238,0.11035292776098982,6,,2020-03-07 19:45:00,2020
msnbc,"TAX_DISEASE_CORONAVIRUS,231",0.0005594669491242418,1238.9421424178122,0.04507396560786958,8,,2020-04-07 23:00:00,2020
msnbc,"TAX_DISEASE_CORONAVIRUS,52",0.00022361214825059714,3099.774256375153,0.02432094782178018,11,,2020-04-05 23:15:00,2020
msnbc,"TAX_DISEASE_CORONAVIRUS,53",0.00010720819970219255,6465.430652556415,0.003833915334750082,13,,2020-03-07 00:15:00,2020
msnbc,"TAX_DISEASE_CORONAVIRUS,71",0.0002308839127839451,3002.145849843482,0.03989172053395251,19,,2020-02-28 07:45:00,2020
msnbc,"TAX_DISEASE_CORONAVIRUS,76",0.0002574482676232297,2692.374615526068,0.07141625705369137,22,,2020-03-08 01:45:00,2020
msnbc,"TAX_DISEASE_CORONAVIRUS,80",0.0003146308155935417,2203.0492444052047,0.05564849786772452,22,,2020-02-29 21:30:00,2020
msnbc,"TAX_DISEASE_CORONAVIRUS,86",0.0003685879724037063,1880.547474296737,0.0690877842322477,18,,2020-02-10 19:15:00,2020
msnbc,"TAX_DISEASE_CORONAVIRUS,95",0.00018024146005643743,3845.6589307637996,0.0386529538173227,22,,2020-03-13 18:15:00,2020
msnbc,"TAX_DISEASE_OUTBREAK,85",0.004404641514974189,157.3674448200825,0.10048443922489725,5,,2020-03-08 01:45:00,2020
msnbc,"TAX_ETHNICITY_AMERICAN,255",1.2397469296718999e-05,55910.37686565494,0.0070202315651961555,6,,2016-01-12 22:00:00,2016
msnbc,"TAX_ETHNICITY_AMERICANS,191",6.977780032680017e-05,9933.634727859459,0.0767535808221772,5,,2020-04-29 17:45:00,2020
msnbc,"TAX_ETHNICITY_AMERICANS,9",3.754814011312628e-05,18460.22675082197,0.07563522193188299,17,,2020-03-12 22:30:00,2020
msnbc,"TAX_FNCACT_ADVISER,20",9.974495030167988e-05,6949.1957082891195,0.25707137551636017,9,,2020-08-20 17:30:00,2020
msnbc,"TAX_FNCACT_ATTORNEY,137",8.944732279240722e-05,7749.222211699145,0.19203599257674975,7,,2020-01-16 20:30:00,2020
msnbc,"TAX_FNCACT_ATTORNEY,17",3.962900888492441e-05,17490.903761250283,0.08168527030513939,18,,2020-04-04 21:00:00,2020
msnbc,"TAX_FNCACT_ATTORNEY,40",0.00011333379242175535,6115.979759862778,0.09532405647023934,6,,2020-07-30 05:00:00,2020
msnbc,"TAX_FNCACT_AUTHOR,18",0.0006990478902453286,991.5589335613151,0.10430588604077862,5,,2020-05-18 05:45:00,2020
msnbc,"TAX_FNCACT_AUTHOR,23",0.0020215657448323402,342.87639782768076,0.8567257047290898,8,,2020-02-14 06:15:00,2020
msnbc,"TAX_FNCACT_CANDIDATE,23",1.3452436800186406e-06,515257.7119339008,5.6844616030948814e-05,16,,2016-02-14 20:15:00,2016
msnbc,"TAX_FNCACT_CANDIDATE,29",9.899119177566295e-06,70021.0966376461,0.008796447754329084,11,,2016-03-18 13:30:00,2016
msnbc,"TAX_FNCACT_CANDIDATE,36",7.884893634926813e-05,8790.824742258923,0.1082416049954843,11,,2020-01-22 18:30:00,2020
msnbc,"TAX_FNCACT_CHIEF,12",4.127976309362407e-05,16791.452484546997,0.03760124409647447,7,,2020-01-07 08:00:00,2020
msnbc,"TAX_FNCACT_CHIEF,16",4.9787841385648934e-05,13922.017128457814,0.03241706835672997,5,,2020-02-25 00:00:00,2020
msnbc,"TAX_FNCACT_CHIEF,17",1.2216045031056313e-05,56740.71917693392,0.0020607876323143204,6,,2020-01-08 08:00:00,2020
msnbc,"TAX_FNCACT_CONGRESSMAN,11",6.306960626619687e-06,109901.93559071705,0.006350192866560245,46,,2016-06-03 04:30:00,2016
msnbc,"TAX_FNCACT_CONGRESSWOMAN,13",1.9324157502210843e-35,3.5869464450423957e+34,0.0,30,,2020-01-10 01:45:00,2020
msnbc,"TAX_FNCACT_CORRESPONDENT,22",1.0735220886747474e-05,64567.575075761015,0.0023487051360160383,32,,2020-01-10 23:15:00,2020
msnbc,"TAX_FNCACT_CORRESPONDENT,35",6.0449666485339266e-05,11466.517862890987,0.09313691724611106,8,,2020-01-20 23:00:00,2020
msnbc,"TAX_FNCACT_DIRECTOR,33",2.587298688216704e-05,26790.38116923783,0.029448609035268247,9,,2016-12-20 16:15:00,2016
msnbc,"TAX_FNCACT_DIRECTOR,8",5.221349439122826e-05,13275.24979206127,0.0652402908831784,9,,2020-03-09 02:30:00,2020
msnbc,"TAX_FNCACT_GOVERNOR,17",4.104496090637788e-05,16887.509824677134,0.021608627339166242,50,,2020-03-07 19:45:00,2020
msnbc,"TAX_FNCACT_JUDGE,15",5.7681488371502195e-06,120168.04699900876,0.0011705257114701384,22,,2016-05-10 02:00:00,2016
msnbc,"TAX_FNCACT_LEADERS,111",4.954603275018664e-05,13989.96331461744,0.04856051241201165,6,,2020-01-07 01:00:00,2020
msnbc,"TAX_FNCACT_MAYOR,13",5.7695747543011705e-06,120138.3481587113,6.640443689920339e-06,16,,2020-03-14 03:30:00,2020
msnbc,"TAX_FNCACT_MAYOR,19",2.1101272363661708e-05,32848.59645495156,0.027175755550981284,17,,2020-03-17 20:30:00,2020
msnbc,"TAX_FNCACT_MAYOR,5",1.5836710486849982e-05,43768.38113795793,0.00436582531532681,48,,2016-09-15 04:45:00,2016
msnbc,"TAX_FNCACT_NOMINEE,60",9.842890819846013e-06,70421.09815567265,0.004622065806951681,6,,2016-03-15 16:45:00,2016
msnbc,"TAX_FNCACT_OFFICIAL,26",3.537192899877734e-05,19595.96776822391,0.015208475810800759,7,,2020-01-03 00:15:00,2020
msnbc,"TAX_FNCACT_OFFICIALS,180",4.5867214839732626e-05,15112.039895640322,0.07320280775082999,10,,2020-02-27 01:15:00,2020
msnbc,"TAX_FNCACT_OFFICIALS,60",1.6698395285415286e-05,41509.80790144272,0.011465433534220248,6,,2016-09-30 22:45:00,2016
msnbc,"TAX_FNCACT_POLICE,119",0.0019957434153596173,347.31277338827925,0.23872228142284468,5,,2020-05-30 07:45:00,2020
msnbc,"TAX_FNCACT_POLICE,40",7.245081302173472e-05,9567.141508156797,0.06481823441296752,5,,2020-06-01 00:45:00,2020
msnbc,"TAX_FNCACT_PORTER,17",0.0005675276306318219,1221.345258182888,0.1110424985934435,7,,2020-03-26 01:45:00,2020
msnbc,"TAX_FNCACT_POSTMASTER,10",0.0018979217826339617,365.2137758796288,0.02059574468085079,6,,2020-08-17 18:45:00,2020
msnbc,"TAX_FNCACT_POSTMASTER_GENERAL,18",0.0018979217826339617,365.2137758796288,0.02059574468085079,6,,2020-08-17 18:45:00,2020
msnbc,"TAX_FNCACT_PRESIDENT,10",1.186789917720201e-34,5.840521310557363e+33,0.0,51,,2016-01-05 00:45:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,102",1.2709018116504043e-05,54539.790108554356,0.01756478999864719,35,,2020-01-09 03:15:00,2020
msnbc,"TAX_FNCACT_PRESIDENT,103",1.0611211353272766e-05,65322.15385062151,0.006758765499517927,29,,2016-02-23 15:15:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,106",6.9054345823633325e-06,100377.05408581554,0.006396140375338422,42,,2016-11-02 05:30:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,107",9.159954977310767e-36,7.567146151666387e+34,0.0,30,,2016-03-20 18:30:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,108",1.7572792695682414e-35,3.944433833389781e+34,0.0,35,,2016-01-13 03:30:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,109",4.329833671286653e-35,1.6008632967971948e+34,0.0,31,,2016-05-21 03:15:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,113",4.7890746099889557e-05,14473.50974892295,0.11521090500443709,15,,2020-02-18 21:15:00,2020
msnbc,"TAX_FNCACT_PRESIDENT,114",1.0769506747291223e-05,64362.01739084175,0.022435083029269887,40,,2016-03-28 15:15:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,118",1.0366887340258414e-05,66861.64880640704,0.014366719222280055,22,,2016-02-14 18:15:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,121",1.887418693229979e-05,36724.61139895504,0.039241205385506794,31,,2020-01-16 20:45:00,2020
msnbc,"TAX_FNCACT_PRESIDENT,123",5.103098028478292e-06,135828.70183793764,0.004687419543568105,33,,2016-03-30 05:30:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,127",1.6056868583679907e-35,4.316826639936852e+34,0.0,26,,2016-02-22 21:45:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,128",9.736392699849682e-36,7.119137466288173e+34,0.0,34,,2016-04-08 18:30:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,129",2.3105988657340512e-35,2.999859434016212e+34,0.0,28,,2016-05-02 21:00:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,130",1.0928602649999392e-05,63425.05101143776,0.01404906097957026,22,,2016-05-18 21:15:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,132",1.9564400344653486e-35,3.542900208282473e+34,0.0,31,,2016-02-22 13:45:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,133",1.7889322970494451e-35,3.874641772096013e+34,0.0,31,,2016-05-20 13:45:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,136",8.565615967489952e-08,8092204.730993368,1.189282245905865e-06,28,,2016-03-17 20:30:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,137",3.0845331481427295e-35,2.247170470439929e+34,0.0,35,,2016-04-18 12:30:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,142",1.802712737322325e-05,38450.229268891584,0.0217093618906552,22,,2020-01-08 23:30:00,2020
msnbc,"TAX_FNCACT_PRESIDENT,150",9.656016394277956e-06,71783.9689015748,0.012013932317109677,22,,2016-06-02 16:30:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,151",2.449382774540989e-35,2.829885094990268e+34,0.0,28,,2016-03-24 00:15:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,152",8.79314666676959e-35,7.88281154435233e+33,0.0,31,,2016-02-15 20:45:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,153",2.704612582378964e-05,25628.33527714555,0.058072462146137704,21,,2020-01-04 23:30:00,2020
msnbc,"TAX_FNCACT_PRESIDENT,157",2.2165856081050706e-05,31270.94112789569,0.035206016573906096,23,,2020-02-13 22:45:00,2020
msnbc,"TAX_FNCACT_PRESIDENT,160",6.370726760694085e-36,1.0880190072449873e+35,0.0,26,,2020-01-07 23:00:00,2020
msnbc,"TAX_FNCACT_PRESIDENT,165",2.4049732109148674e-05,28821.40962793792,0.04192664991074402,27,,2016-04-11 17:00:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,17",9.684115422713594e-36,7.157568350891443e+34,0.0,26,,2016-02-05 02:00:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,171",3.213366736003431e-06,215707.46120999404,0.001514794386230256,30,,2016-02-14 17:15:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,178",1.2493950637154789e-05,55478.623270580945,0.018823074948101648,23,,2016-06-17 13:15:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,18",3.491598029078139e-06,198518.60803775053,0.0016373848500572663,15,,2016-01-12 15:30:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,180",2.382664974409975e-05,29091.256555344757,0.04533035579400668,16,,2016-07-22 13:00:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,183",3.0046871715281003e-35,2.306886344535594e+34,0.0,28,,2016-01-12 19:45:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,184",5.890674572218142e-35,1.176685576604412e+34,0.0,30,,2016-02-17 18:30:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,192",1.6164723343308862e-35,4.288023777696529e+34,0.0,26,,2016-01-13 16:00:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,21",7.98076245988066e-06,86852.25052673856,0.005326572825200326,57,,2016-05-14 15:00:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,216",9.084991574362556e-06,76295.85287849644,0.008244290595578407,19,,2016-02-15 18:15:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,222",2.090762320083793e-05,33152.84448651081,0.039101090007841566,18,,2016-12-28 16:00:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,229",2.1518210983191454e-35,3.221211935794217e+34,0.0,25,,2016-01-15 14:15:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,231",1.278380417664055e-05,54220.728899032394,0.010933197091413716,14,,2016-06-16 22:15:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,242",2.8080900058740456e-06,246839.37448942146,0.000834268684237971,14,,2016-01-21 20:30:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,246",7.122303135568738e-06,97320.65139131364,0.006194513911509714,18,,2016-01-15 14:15:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,25",5.973244622845141e-36,1.1604198795223448e+35,0.0,25,,2016-06-13 13:45:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,252",6.37662318077044e-06,108701.29234705656,0.004560739470410913,15,,2016-01-28 22:30:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,32",2.950044969560317e-35,2.349615642175292e+34,0.0,26,,2016-11-22 23:15:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,33",6.3158911957874055e-06,109746.53601098494,0.005833212041044256,24,,2016-05-03 17:45:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,331",1.9568916012834642e-05,35420.8265856592,0.021790692720809357,7,,2016-01-28 23:45:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,35",2.25606113993015e-06,307237.76421298843,0.00013442145215281087,30,,2020-02-07 13:00:00,2020
msnbc,"TAX_FNCACT_PRESIDENT,38",8.937525411056216e-06,77554.70879025235,0.014083293917953488,46,,2016-12-27 19:30:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,44",1.029416419900249e-35,6.733399304307887e+34,0.0,26,,2016-03-08 20:45:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,45",1.4558089645581213e-05,47612.509431849445,0.02050412941809876,29,,2020-01-24 03:30:00,2020
msnbc,"TAX_FNCACT_PRESIDENT,46",1.5069409977277537e-05,45996.96880004656,0.030873716209914748,28,,2016-04-25 22:15:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,47",1.1968188599251315e-35,5.791579693215279e+34,0.0,44,,2016-02-02 20:00:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,513",1.0075760921152582e-05,68793.53192122537,0.012250992834636598,10,,2016-02-16 21:00:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,52",3.433952089237174e-36,2.0185115067051577e+35,0.0,42,,2016-01-19 14:30:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,56",2.3794057734989496e-35,2.9131104424474123e+34,0.0,28,,2016-10-19 15:30:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,59",7.312839720209941e-06,94784.95455662004,0.0031814706982365992,28,,2016-01-21 12:45:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,63",1.4941724131168393e-35,4.639004002985454e+34,0.0,39,,2016-01-09 16:00:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,65",1.0658822386478899e-35,6.503037159519868e+34,0.0,29,,2016-03-13 17:45:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,68",2.52869107204709e-05,27411.303350662412,0.0463861477730616,25,,2016-04-27 16:30:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,72",3.9197758703385874e-05,17683.33709600778,0.08523941841218008,31,,2020-01-15 20:00:00,2020
msnbc,"TAX_FNCACT_PRESIDENT,76",8.135939714671165e-06,85195.71246453865,0.012633362382912017,41,,2016-02-19 15:30:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,83",3.52775838938328e-35,1.9648374521507996e+34,0.0,36,,2016-02-16 02:15:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,89",1.1154032410608628e-05,62143.19225939233,0.015092479868596409,31,,2016-03-11 04:30:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,91",4.745827664371018e-06,146054.01408982908,0.006251621415479081,36,,2016-01-25 23:00:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,93",8.750073214068648e-35,7.921615780831194e+33,0.0,39,,2016-01-01 19:45:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,98",2.971456187811443e-35,2.332685177735926e+34,0.0,37,,2016-05-15 22:15:00,2016
msnbc,"TAX_FNCACT_PRESIDENT,99",8.819067880029198e-06,78596.42197896887,0.012557755061097686,32,,2016-01-06 02:30:00,2016
msnbc,"TAX_FNCACT_REPORTER,41",4.189505094668644e-05,16544.846345741647,0.04274248444165174,10,,2020-02-29 05:45:00,2020
msnbc,"TAX_FNCACT_REPORTER,47",5.808247443663558e-05,11933.84385364171,0.07618459731840477,7,,2020-03-19 19:15:00,2020
msnbc,"TAX_FNCACT_REPRESENTATIVES,28",3.939050073888751e-05,17596.810590317,0.07946782339607483,13,,2020-01-11 03:15:00,2020
msnbc,"TAX_FNCACT_SECRETARY,14",2.3130301204933256e-05,29967.062444137566,0.01978081907030871,5,,2016-12-13 14:30:00,2016
msnbc,"TAX_FNCACT_SECRETARY,16",1.791836714697982e-05,38683.61301419012,0.0330677663385226,23,,2016-07-29 16:00:00,2016
msnbc,"TAX_FNCACT_SECRETARY_OF_STATE,25",2.1520376301005947e-05,32208.878267967128,0.038858546693098184,16,,2016-07-29 16:00:00,2016
msnbc,"TAX_FNCACT_SENATOR,7",1.3559796821884445e-05,51117.81464463098,0.0038831963920537005,173,,2016-04-23 15:45:00,2016
msnbc,"TAX_FNCACT_SPEAKER,13",3.057395790049616e-05,22671.16291635558,0.02986054542153871,94,,2016-11-01 21:30:00,2016
msnbc,"TAX_FNCACT_SPEAKER,7",1.0154012836292242e-35,6.826337446438066e+34,0.0,38,,2016-05-11 16:45:00,2016
msnbc,"TAX_FNCACT_VICE_PRESIDENT,68",8.202543362780708e-05,8450.3933707333,0.1524327568577486,5,,2020-05-07 05:15:00,2020
msnbc,"TAX_FNCACT_VICE_PRESIDENT,91",2.528387804609899e-05,27414.591199030478,0.03520093066359575,7,,2016-05-12 16:15:00,2016
msnbc,"TAX_FNCACT_WOMEN,243",6.550352374104164e-05,10581.830426408795,0.05589684232053427,5,,2020-07-28 06:15:00,2020
msnbc,"TAX_FNCACT_WOMEN,5",5.566472799342362e-05,12452.179423958301,0.19911389225857823,9,,2016-04-27 19:00:00,2016
msnbc,"TAX_POLITICAL_PARTY_REPUBLICAN,11",7.009455907217051e-06,98887.44429453783,0.0025922524337330666,61,,2016-01-04 18:30:00,2016
msnbc,"TAX_POLITICAL_PARTY_REPUBLICAN,140",4.602779640926134e-05,15059.317078678914,0.17958628859385461,6,,2016-05-03 22:30:00,2016
msnbc,"TAX_WORLDBIRDS_CROW,15",5.676449440110354e-05,12210.928466341982,0.048649468005817265,5,,2020-01-30 18:15:00,2020
msnbc,"TAX_WORLDMAMMALS_TUR,8",2.18146683718801e-05,31774.362495165737,0.04066365719491194,27,,2020-02-03 23:45:00,2020
